city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.925,'Male','Has relevent experience','no_enrollment','Masters','STEM',19,'10-49','Pvt Ltd',1,58,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',2,'10-49','Pvt Ltd',1,29,0
0.855,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'10-49','Early Stage Startup',1,15,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'10-49','Funded Startup',2,77,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Other',1,'10-49','Pvt Ltd',1,18,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','No Major',5,'10-49','Pvt Ltd',2,92,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',4,'10-49','Pvt Ltd',3,75,0
0.899,'Male','Has relevent experience','no_enrollment','Graduate','Business Degree',10,'10-49','Funded Startup',1,45,0
0.913,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'10-49','Funded Startup',2,11,0
0.624,'Male','No relevent experience','Part time course','Graduate','STEM',2,'10-49','Early Stage Startup',2,20,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'10-49','Pvt Ltd',2,112,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Pvt Ltd',1,64,0
0.698,'Male','Has relevent experience','Part time course','Graduate','STEM',2,'10-49','Pvt Ltd',1,85,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',10,'10-49','Pvt Ltd',3,18,0
0.742,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'10-49','Early Stage Startup',1,38,0
0.794,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Pvt Ltd',1,29,0
0.689,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'10-49','Early Stage Startup',1,84,0
0.899,'Male','Has relevent experience','Part time course','Graduate','STEM',4,'10-49','Pvt Ltd',1,92,0
0.92,'Male','Has relevent experience','Part time course','Graduate','STEM',2,'10-49','Pvt Ltd',1,332,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'10-49','Pvt Ltd',2,35,0
0.923,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'10-49','Pvt Ltd',1,35,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'10-49','Pvt Ltd',1,11,0
0.689,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'10-49','Early Stage Startup',2,119,0
0.843,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'10-49','Pvt Ltd',3,86,0
0.866,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'10-49','Pvt Ltd',1,37,0
0.689,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'10-49','Pvt Ltd',1,11,0
0.527,'Male','Has relevent experience','Full time course','Graduate','STEM',2,'10-49','Pvt Ltd',1,88,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'10-49','Pvt Ltd',2,47,0
0.884,'Male','Has relevent experience','Part time course','Graduate','STEM',11,'10-49','Early Stage Startup',1,138,0
0.913,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'10-49','Early Stage Startup',1,45,0
0.887,'Male','Has relevent experience','no_enrollment','Phd','STEM',10,'10-49','Pvt Ltd',2,218,0
0.739,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'10-49','Pvt Ltd',1,119,0
0.926,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'10-49','Public Sector',1,53,0
0.754,'Male','Has relevent experience','Part time course','Graduate','STEM',4,'10-49','Pvt Ltd',1,96,0
0.893,'Male','Has relevent experience','Part time course','Graduate','Arts',8,'10-49','Public Sector',1,23,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'10-49','Funded Startup',2,36,0
0.836,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Pvt Ltd',1,86,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'10-49','Pvt Ltd',1,105,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','Arts',10,'10-49','Pvt Ltd',2,80,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'10-49','Early Stage Startup',4,50,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Pvt Ltd',1,92,0
0.83,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'10-49','Pvt Ltd',2,16,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Pvt Ltd',3,26,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'10-49','Other',2,324,0
0.895,'Male','No relevent experience','Full time course','Graduate','STEM',6,'10-49','Pvt Ltd',2,73,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Pvt Ltd',1,56,0
0.895,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Pvt Ltd',1,89,0
0.884,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Funded Startup',1,87,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'10-49','Funded Startup',1,24,0
0.92,'Male','No relevent experience','Part time course','Graduate','STEM',2,'10-49','Pvt Ltd',1,52,0
0.843,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Funded Startup',1,10,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Funded Startup',1,65,0
0.924,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Funded Startup',3,150,0
0.92,'Male','No relevent experience','Full time course','Graduate','STEM',10,'10-49','Pvt Ltd',3,52,0
0.855,'Male','Has relevent experience','Full time course','Graduate','STEM',7,'10-49','Pvt Ltd',1,22,0
0.836,'Male','No relevent experience','Part time course','Masters','Humanities',19,'10-49','Pvt Ltd',4,20,0
0.924,'Male','Has relevent experience','no_enrollment','Masters','STEM',10,'10-49','Pvt Ltd',1,13,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'10-49','Pvt Ltd',1,43,0
0.754,'Male','Has relevent experience','no_enrollment','Masters','STEM',13,'10-49','Early Stage Startup',2,54,0
0.754,'Male','Has relevent experience','no_enrollment','Masters','STEM',13,'10-49','Public Sector',1,31,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Funded Startup',1,100,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'10-49','Pvt Ltd',2,11,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'10-49','Pvt Ltd',3,72,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Pvt Ltd',2,24,0
0.743,'Male','Has relevent experience','Full time course','Masters','STEM',18,'10-49','Funded Startup',2,204,0
0.727,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'10-49','Pvt Ltd',3,218,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',10,'10-49','Early Stage Startup',1,53,0
0.893,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',3,'10-49','Pvt Ltd',1,258,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',15,'10-49','Pvt Ltd',1,103,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','No Major',13,'10-49','Funded Startup',3,76,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Pvt Ltd',1,53,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'10-49','Early Stage Startup',1,23,0
0.698,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Pvt Ltd',1,11,0
0.487,'Male','Has relevent experience','Part time course','Graduate','STEM',5,'10-49','Pvt Ltd',1,92,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'10-49','Pvt Ltd',1,59,0
0.92,'Male','No relevent experience','no_enrollment','Masters','STEM',5,'10-49','Funded Startup',3,194,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',7,'10-49','Pvt Ltd',1,8,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Pvt Ltd',1,25,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Funded Startup',1,157,0
0.855,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'10-49','Early Stage Startup',1,101,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'10-49','Pvt Ltd',2,7,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Funded Startup',1,68,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Pvt Ltd',2,140,0
0.923,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Pvt Ltd',4,264,0
0.855,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'10-49','Funded Startup',1,20,0
0.767,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'10-49','Pvt Ltd',1,30,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Funded Startup',1,42,0
0.896,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'10-49','Pvt Ltd',4,72,0
0.691,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'10-49','Pvt Ltd',3,35,0
0.624,'Male','No relevent experience','Full time course','Graduate','STEM',4,'10-49','Pvt Ltd',1,42,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Pvt Ltd',1,43,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'10-49','Pvt Ltd',2,102,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Pvt Ltd',1,38,0
0.555,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Funded Startup',2,70,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',5,'10-49','Pvt Ltd',4,128,0
0.725,'Male','Has relevent experience','Part time course','Masters','STEM',6,'10-49','Pvt Ltd',1,74,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'10-49','Early Stage Startup',2,64,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Pvt Ltd',1,24,0
0.698,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'10-49','Funded Startup',1,204,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',3,'10-49','Pvt Ltd',2,40,0
0.624,'Male','No relevent experience','Part time course','Phd','STEM',8,'10-49','Pvt Ltd',4,34,0
0.698,'Male','Has relevent experience','Part time course','Graduate','STEM',7,'10-49','Early Stage Startup',1,139,0
0.698,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Early Stage Startup',1,28,0
0.558,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'10-49','Early Stage Startup',1,74,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Pvt Ltd',1,68,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Pvt Ltd',1,90,0
0.884,'Male','Has relevent experience','no_enrollment','Masters','STEM',13,'10-49','Early Stage Startup',1,27,0
0.92,'Male','Has relevent experience','Part time course','Graduate','STEM',2,'10-49','Pvt Ltd',2,4,0
0.698,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'10-49','Pvt Ltd',1,17,0
0.899,'Male','Has relevent experience','no_enrollment','Graduate','Business Degree',16,'10-49','Pvt Ltd',1,20,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'10-49','Funded Startup',1,96,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Funded Startup',1,107,0
0.884,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'10-49','Pvt Ltd',2,42,0
0.91,'Male','No relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Pvt Ltd',4,21,0
0.55,'Male','Has relevent experience','Part time course','Graduate','STEM',17,'10-49','Funded Startup',1,98,0
0.926,'Male','No relevent experience','Full time course','Graduate','Business Degree',1,'10-49','Funded Startup',1,86,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',12,'10-49','Pvt Ltd',1,105,0
0.903,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'10-49','Pvt Ltd',1,12,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'10-49','Pvt Ltd',1,48,0
0.738,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'10-49','Funded Startup',1,47,0
0.926,'Male','Has relevent experience','Part time course','Graduate','STEM',11,'10-49','Early Stage Startup',2,26,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',6,'10-49','Pvt Ltd',2,26,0
0.899,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'10-49','Early Stage Startup',2,80,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','Humanities',4,'10-49','Public Sector',2,100,0
0.884,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'10-49','Funded Startup',1,180,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'10-49','Funded Startup',1,33,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','Humanities',3,'10-49','Pvt Ltd',1,76,0
0.55,'Male','Has relevent experience','Part time course','Graduate','STEM',4,'10-49','Pvt Ltd',1,97,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'10-49','Pvt Ltd',3,55,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'10-49','Pvt Ltd',4,28,0
0.915,'Male','Has relevent experience','no_enrollment','Graduate','Arts',4,'10-49','Pvt Ltd',1,322,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Pvt Ltd',2,11,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'10-49','Funded Startup',2,102,0
0.698,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Pvt Ltd',1,12,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'10-49','Pvt Ltd',2,160,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Pvt Ltd',1,58,0
0.624,'Male','Has relevent experience','Full time course','Graduate','STEM',2,'10-49','Early Stage Startup',1,56,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'10-49','Pvt Ltd',4,44,0
0.843,'Male','Has relevent experience','no_enrollment','Masters','STEM',19,'10-49','Pvt Ltd',1,56,0
0.754,'Male','Has relevent experience','Part time course','Graduate','STEM',7,'10-49','Public Sector',1,158,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',11,'10-49','Pvt Ltd',2,4,0
0.55,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Pvt Ltd',1,5,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Funded Startup',1,39,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',10,'10-49','Early Stage Startup',1,254,0
0.804,'Male','No relevent experience','no_enrollment','Phd','STEM',20,'10-49','Pvt Ltd',2,188,0
0.91,'Male','Has relevent experience','Full time course','Graduate','STEM',2,'10-49','Pvt Ltd',1,36,0
0.624,'Male','Has relevent experience','Full time course','Graduate','STEM',3,'10-49','Pvt Ltd',1,22,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'10-49','Pvt Ltd',3,202,0
0.91,'Male','No relevent experience','no_enrollment','Graduate','STEM',2,'10-49','Pvt Ltd',1,140,0
0.884,'Male','Has relevent experience','Part time course','Graduate','STEM',9,'10-49','Pvt Ltd',3,65,0
0.827,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'10-49','Pvt Ltd',1,94,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'10-49','Pvt Ltd',2,28,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'10-49','Pvt Ltd',1,41,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'10-49','Early Stage Startup',2,42,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','Other',15,'10-49','Pvt Ltd',1,13,0
0.92,'Male','No relevent experience','Full time course','Masters','STEM',5,'10-49','Public Sector',1,62,0
0.92,'Male','No relevent experience','Part time course','Phd','Humanities',11,'10-49','Other',3,13,0
0.836,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'10-49','Pvt Ltd',2,132,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'10-49','Funded Startup',2,105,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'10-49','Early Stage Startup',2,20,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'10-49','Funded Startup',1,122,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'10-49','Early Stage Startup',1,138,0
0.925,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'10-49','Pvt Ltd',1,105,0
0.939,'Male','Has relevent experience','no_enrollment','Phd','STEM',14,'10-49','Funded Startup',2,13,0
0.926,'Male','No relevent experience','Full time course','Graduate','STEM',5,'10-49','Public Sector',1,61,0
